id_integracion,visita,pc,a0,rnd_archivos,t,A
49,10,4,1500,0.5539,5.0,85.9381
49,10,4,1500,0.5539,5.1,78.6457
49,10,4,1500,0.5539,5.2,71.4334
49,10,4,1500,0.5539,5.3,64.2932
49,10,4,1500,0.5539,5.4,57.2176
49,10,4,1500,0.5539,5.5,50.1994
49,10,4,1500,0.5539,5.6,43.2314
49,10,4,1500,0.5539,5.7,36.3068
49,10,4,1500,0.5539,5.8,29.4189
49,10,4,1500,0.5539,5.9,22.5612
49,10,4,1500,0.5539,6.0,15.7273
49,10,4,1500,0.5539,6.1,8.9108
49,10,4,1500,0.5539,6.2,2.1055
49,10,4,1500,0.5539,6.3,-4.6948
50,10,5,2000,0.97,0,2000
50,10,5,2000,0.97,0.1,1793.2
50,10,5,2000,0.97,0.2,1625.6217
50,10,5,2000,0.97,0.3,1486.6894
50,10,5,2000,0.97,0.4,1369.3771
50,10,5,2000,0.97,0.5,1268.8174
50,10,5,2000,0.97,0.6,1181.5226
50,10,5,2000,0.97,0.7,1104.9228
50,10,5,2000,0.97,0.8,1037.0801
50,10,5,2000,0.97,0.9,976.5033
50,10,5,2000,0.97,1.0,922.0254
50,10,5,2000,0.97,1.1,872.7188
50,10,5,2000,0.97,1.2,827.8369
50,10,5,2000,0.97,1.3,786.7712
50,10,5,2000,0.97,1.4,749.0208
50,10,5,2000,0.97,1.5,714.1692
50,10,5,2000,0.97,1.6,681.8673
50,10,5,2000,0.97,1.7,651.8201
50,10,5,2000,0.97,1.8,623.7767
50,10,5,2000,0.97,1.9,597.5218
50,10,5,2000,0.97,2.0,572.8702
50,10,5,2000,0.97,2.1,549.6612
50,10,5,2000,0.97,2.2,527.7548
50,10,5,2000,0.97,2.3,507.0285
50,10,5,2000,0.97,2.4,487.3746
50,10,5,2000,0.97,2.5,468.6979
50,10,5,2000,0.97,2.6,450.9141
50,10,5,2000,0.97,2.7,433.9479
50,10,5,2000,0.97,2.8,417.7323
50,10,5,2000,0.97,2.9,402.2073
50,10,5,2000,0.97,3.0,387.3188
50,10,5,2000,0.97,3.1,373.018
50,10,5,2000,0.97,3.2,359.2609
50,10,5,2000,0.97,3.3,346.0075
50,10,5,2000,0.97,3.4,333.2214
50,10,5,2000,0.97,3.5,320.8696
50,10,5,2000,0.97,3.6,308.9217
50,10,5,2000,0.97,3.7,297.3501
50,10,5,2000,0.97,3.8,286.1292
50,10,5,2000,0.97,3.9,275.2357
50,10,5,2000,0.97,4.0,264.648
50,10,5,2000,0.97,4.1,254.3461
50,10,5,2000,0.97,4.2,244.3115
50,10,5,2000,0.97,4.3,234.5271
50,10,5,2000,0.97,4.4,224.9769
50,10,5,2000,0.97,4.5,215.6462
50,10,5,2000,0.97,4.6,206.521
50,10,5,2000,0.97,4.7,197.5885
50,10,5,2000,0.97,4.8,188.8364
50,10,5,2000,0.97,4.9,180.2535
50,10,5,2000,0.97,5.0,171.8289
50,10,5,2000,0.97,5.1,163.5526
50,10,5,2000,0.97,5.2,155.4152
50,10,5,2000,0.97,5.3,147.4075
50,10,5,2000,0.97,5.4,139.521
50,10,5,2000,0.97,5.5,131.7477
50,10,5,2000,0.97,5.6,124.0798
50,10,5,2000,0.97,5.7,116.5101
50,10,5,2000,0.97,5.8,109.0313
50,10,5,2000,0.97,5.9,101.6369
50,10,5,2000,0.97,6.0,94.3204
50,10,5,2000,0.97,6.1,87.0756
50,10,5,2000,0.97,6.2,79.8965
50,10,5,2000,0.97,6.3,72.7773
50,10,5,2000,0.97,6.4,65.7125
50,10,5,2000,0.97,6.5,58.6966
50,10,5,2000,0.97,6.6,51.7243
50,10,5,2000,0.97,6.7,44.7906
50,10,5,2000,0.97,6.8,37.8903
50,10,5,2000,0.97,6.9,31.0185
50,10,5,2000,0.97,7.0,24.1704
50,10,5,2000,0.97,7.1,17.3411
50,10,5,2000,0.97,7.2,10.5261
50,10,5,2000,0.97,7.3,3.7206
50,10,5,2000,0.97,7.4,-3.0801
51,11,1,2000,0.7866,0,2000
51,11,1,2000,0.7866,0.1,1793.2
51,11,1,2000,0.7866,0.2,1625.6217
51,11,1,2000,0.7866,0.3,1486.6894
51,11,1,2000,0.7866,0.4,1369.3771
51,11,1,2000,0.7866,0.5,1268.8174
51,11,1,2000,0.7866,0.6,1181.5226
51,11,1,2000,0.7866,0.7,1104.9228
51,11,1,2000,0.7866,0.8,1037.0801
51,11,1,2000,0.7866,0.9,976.5033
51,11,1,2000,0.7866,1.0,922.0254
51,11,1,2000,0.7866,1.1,872.7188
51,11,1,2000,0.7866,1.2,827.8369
51,11,1,2000,0.7866,1.3,786.7712
51,11,1,2000,0.7866,1.4,749.0208
51,11,1,2000,0.7866,1.5,714.1692
51,11,1,2000,0.7866,1.6,681.8673
51,11,1,2000,0.7866,1.7,651.8201
51,11,1,2000,0.7866,1.8,623.7767
51,11,1,2000,0.7866,1.9,597.5218
51,11,1,2000,0.7866,2.0,572.8702
51,11,1,2000,0.7866,2.1,549.6612
51,11,1,2000,0.7866,2.2,527.7548
51,11,1,2000,0.7866,2.3,507.0285
51,11,1,2000,0.7866,2.4,487.3746
51,11,1,2000,0.7866,2.5,468.6979
51,11,1,2000,0.7866,2.6,450.9141
51,11,1,2000,0.7866,2.7,433.9479
51,11,1,2000,0.7866,2.8,417.7323
51,11,1,2000,0.7866,2.9,402.2073
51,11,1,2000,0.7866,3.0,387.3188
51,11,1,2000,0.7866,3.1,373.018
51,11,1,2000,0.7866,3.2,359.2609
51,11,1,2000,0.7866,3.3,346.0075
51,11,1,2000,0.7866,3.4,333.2214
51,11,1,2000,0.7866,3.5,320.8696
51,11,1,2000,0.7866,3.6,308.9217
51,11,1,2000,0.7866,3.7,297.3501
51,11,1,2000,0.7866,3.8,286.1292
51,11,1,2000,0.7866,3.9,275.2357
51,11,1,2000,0.7866,4.0,264.648
51,11,1,2000,0.7866,4.1,254.3461
51,11,1,2000,0.7866,4.2,244.3115
51,11,1,2000,0.7866,4.3,234.5271
51,11,1,2000,0.7866,4.4,224.9769
51,11,1,2000,0.7866,4.5,215.6462
51,11,1,2000,0.7866,4.6,206.521
51,11,1,2000,0.7866,4.7,197.5885
51,11,1,2000,0.7866,4.8,188.8364
51,11,1,2000,0.7866,4.9,180.2535
51,11,1,2000,0.7866,5.0,171.8289
51,11,1,2000,0.7866,5.1,163.5526
51,11,1,2000,0.7866,5.2,155.4152
51,11,1,2000,0.7866,5.3,147.4075
51,11,1,2000,0.7866,5.4,139.521
51,11,1,2000,0.7866,5.5,131.7477
51,11,1,2000,0.7866,5.6,124.0798
51,11,1,2000,0.7866,5.7,116.5101
51,11,1,2000,0.7866,5.8,109.0313
51,11,1,2000,0.7866,5.9,101.6369
51,11,1,2000,0.7866,6.0,94.3204
51,11,1,2000,0.7866,6.1,87.0756
51,11,1,2000,0.7866,6.2,79.8965
51,11,1,2000,0.7866,6.3,72.7773
51,11,1,2000,0.7866,6.4,65.7125
51,11,1,2000,0.7866,6.5,58.6966
51,11,1,2000,0.7866,6.6,51.7243
51,11,1,2000,0.7866,6.7,44.7906
51,11,1,2000,0.7866,6.8,37.8903
51,11,1,2000,0.7866,6.9,31.0185
51,11,1,2000,0.7866,7.0,24.1704
51,11,1,2000,0.7866,7.1,17.3411
51,11,1,2000,0.7866,7.2,10.5261
51,11,1,2000,0.7866,7.3,3.7206
51,11,1,2000,0.7866,7.4,-3.0801
52,11,2,1000,0.3024,0,1000
52,11,2,1000,0.3024,0.1,893.2
52,11,2,1000,0.3024,0.2,806.6194
52,11,2,1000,0.3024,0.3,734.7559
52,11,2,1000,0.3024,0.4,673.9693
52,11,2,1000,0.3024,0.5,621.7458
52,11,2,1000,0.3024,0.6,576.289
52,11,2,1000,0.3024,0.7,536.2781
52,11,2,1000,0.3024,0.8,500.7187
52,11,2,1000,0.3024,0.9,468.8468
52,11,2,1000,0.3024,1.0,440.065
52,11,2,1000,0.3024,1.1,413.8993
52,11,2,1000,0.3024,1.2,389.9681
52,11,2,1000,0.3024,1.3,367.9606
52,11,2,1000,0.3024,1.4,347.6211
52,11,2,1000,0.3024,1.5,328.737
52,11,2,1000,0.3024,1.6,311.1302
52,11,2,1000,0.3024,1.7,294.65
52,11,2,1000,0.3024,1.8,279.1681
52,11,2,1000,0.3024,1.9,264.5747
52,11,2,1000,0.3024,2.0,250.7747
52,11,2,1000,0.3024,2.1,237.6859
52,11,2,1000,0.3024,2.2,225.2364
52,11,2,1000,0.3024,2.3,213.3633
52,11,2,1000,0.3024,2.4,202.0109
52,11,2,1000,0.3024,2.5,191.1301
52,11,2,1000,0.3024,2.6,180.677
52,11,2,1000,0.3024,2.7,170.6126
52,11,2,1000,0.3024,2.8,160.9017
52,11,2,1000,0.3024,2.9,151.5128
52,11,2,1000,0.3024,3.0,142.4172
52,11,2,1000,0.3024,3.1,133.5889
52,11,2,1000,0.3024,3.2,125.0043
52,11,2,1000,0.3024,3.3,116.6417
52,11,2,1000,0.3024,3.4,108.4812
52,11,2,1000,0.3024,3.5,100.5043
52,11,2,1000,0.3024,3.6,92.6942
52,11,2,1000,0.3024,3.7,85.035
52,11,2,1000,0.3024,3.8,77.5119
52,11,2,1000,0.3024,3.9,70.1111
52,11,2,1000,0.3024,4.0,62.8195
52,11,2,1000,0.3024,4.1,55.6249
52,11,2,1000,0.3024,4.2,48.5155
52,11,2,1000,0.3024,4.3,41.4801
52,11,2,1000,0.3024,4.4,34.5081
52,11,2,1000,0.3024,4.5,27.589
52,11,2,1000,0.3024,4.6,20.7129
52,11,2,1000,0.3024,4.7,13.87
52,11,2,1000,0.3024,4.8,7.0507
52,11,2,1000,0.3024,4.9,0.2458
52,11,2,1000,0.3024,5.0,-6.5542
53,11,3,1500,0.3818,0,1500
53,11,3,1500,0.3818,0.1,1343.2
53,11,3,1500,0.3818,0.2,1216.1209
53,11,3,1500,0.3818,0.3,1110.7242
53,11,3,1500,0.3818,0.4,1021.677
53,11,3,1500,0.3818,0.5,945.2888
53,11,3,1500,0.3818,0.6,878.9174
53,11,3,1500,0.3818,0.7,820.6177
53,11,3,1500,0.3818,0.8,768.9234
53,11,3,1500,0.3818,0.9,722.7072
53,11,3,1500,0.3818,1.0,681.0868
53,11,3,1500,0.3818,1.1,643.3615
53,11,3,1500,0.3818,1.2,608.9673
53,11,3,1500,0.3818,1.3,577.4445
53,11,3,1500,0.3818,1.4,548.4151
53,11,3,1500,0.3818,1.5,521.5644
53,11,3,1500,0.3818,1.6,496.6292
53,11,3,1500,0.3818,1.7,473.3865
53,11,3,1500,0.3818,1.8,451.6468
53,11,3,1500,0.3818,1.9,431.2478
53,11,3,1500,0.3818,2.0,412.0495
53,11,3,1500,0.3818,2.1,393.9305
53,11,3,1500,0.3818,2.2,376.7851
53,11,3,1500,0.3818,2.3,360.5206
53,11,3,1500,0.3818,2.4,345.0556
53,11,3,1500,0.3818,2.5,330.3181
53,11,3,1500,0.3818,2.6,316.2441
53,11,3,1500,0.3818,2.7,302.7767
53,11,3,1500,0.3818,2.8,289.8651
53,11,3,1500,0.3818,2.9,277.4637
53,11,3,1500,0.3818,3.0,265.5313
53,11,3,1500,0.3818,3.1,254.0308
53,11,3,1500,0.3818,3.2,242.9287
53,11,3,1500,0.3818,3.3,232.1944
53,11,3,1500,0.3818,3.4,221.8001
53,11,3,1500,0.3818,3.5,211.7204
53,11,3,1500,0.3818,3.6,201.9321
53,11,3,1500,0.3818,3.7,192.4136
53,11,3,1500,0.3818,3.8,183.1454
53,11,3,1500,0.3818,3.9,174.1093
53,11,3,1500,0.3818,4.0,165.2883
53,11,3,1500,0.3818,4.1,156.667
53,11,3,1500,0.3818,4.2,148.2307
53,11,3,1500,0.3818,4.3,139.9659
53,11,3,1500,0.3818,4.4,131.8598
53,11,3,1500,0.3818,4.5,123.9007
53,11,3,1500,0.3818,4.6,116.0773
53,11,3,1500,0.3818,4.7,108.379
53,11,3,1500,0.3818,4.8,100.796
53,11,3,1500,0.3818,4.9,93.3186
53,11,3,1500,0.3818,5.0,85.9381
53,11,3,1500,0.3818,5.1,78.6457
53,11,3,1500,0.3818,5.2,71.4334
53,11,3,1500,0.3818,5.3,64.2932
53,11,3,1500,0.3818,5.4,57.2176
53,11,3,1500,0.3818,5.5,50.1994
53,11,3,1500,0.3818,5.6,43.2314
53,11,3,1500,0.3818,5.7,36.3068
53,11,3,1500,0.3818,5.8,29.4189
53,11,3,1500,0.3818,5.9,22.5612
53,11,3,1500,0.3818,6.0,15.7273
53,11,3,1500,0.3818,6.1,8.9108
53,11,3,1500,0.3818,6.2,2.1055
53,11,3,1500,0.3818,6.3,-4.6948
54,11,4,1000,0.2473,0,1000
54,11,4,1000,0.2473,0.1,893.2
54,11,4,1000,0.2473,0.2,806.6194
54,11,4,1000,0.2473,0.3,734.7559
54,11,4,1000,0.2473,0.4,673.9693
54,11,4,1000,0.2473,0.5,621.7458
54,11,4,1000,0.2473,0.6,576.289
54,11,4,1000,0.2473,0.7,536.2781
54,11,4,1000,0.2473,0.8,500.7187
54,11,4,1000,0.2473,0.9,468.8468
54,11,4,1000,0.2473,1.0,440.065
54,11,4,1000,0.2473,1.1,413.8993
54,11,4,1000,0.2473,1.2,389.9681
54,11,4,1000,0.2473,1.3,367.9606
54,11,4,1000,0.2473,1.4,347.6211
54,11,4,1000,0.2473,1.5,328.737
54,11,4,1000,0.2473,1.6,311.1302
54,11,4,1000,0.2473,1.7,294.65
54,11,4,1000,0.2473,1.8,279.1681
54,11,4,1000,0.2473,1.9,264.5747
54,11,4,1000,0.2473,2.0,250.7747
54,11,4,1000,0.2473,2.1,237.6859
54,11,4,1000,0.2473,2.2,225.2364
54,11,4,1000,0.2473,2.3,213.3633
54,11,4,1000,0.2473,2.4,202.0109
54,11,4,1000,0.2473,2.5,191.1301
54,11,4,1000,0.2473,2.6,180.677
54,11,4,1000,0.2473,2.7,170.6126
54,11,4,1000,0.2473,2.8,160.9017
54,11,4,1000,0.2473,2.9,151.5128
54,11,4,1000,0.2473,3.0,142.4172
54,11,4,1000,0.2473,3.1,133.5889
54,11,4,1000,0.2473,3.2,125.0043
54,11,4,1000,0.2473,3.3,116.6417
54,11,4,1000,0.2473,3.4,108.4812
54,11,4,1000,0.2473,3.5,100.5043
54,11,4,1000,0.2473,3.6,92.6942
54,11,4,1000,0.2473,3.7,85.035
54,11,4,1000,0.2473,3.8,77.5119
54,11,4,1000,0.2473,3.9,70.1111
54,11,4,1000,0.2473,4.0,62.8195
54,11,4,1000,0.2473,4.1,55.6249
54,11,4,1000,0.2473,4.2,48.5155
54,11,4,1000,0.2473,4.3,41.4801
54,11,4,1000,0.2473,4.4,34.5081
54,11,4,1000,0.2473,4.5,27.589
54,11,4,1000,0.2473,4.6,20.7129
54,11,4,1000,0.2473,4.7,13.87
54,11,4,1000,0.2473,4.8,7.0507
54,11,4,1000,0.2473,4.9,0.2458
54,11,4,1000,0.2473,5.0,-6.5542
55,11,5,1000,0.2519,0,1000
55,11,5,1000,0.2519,0.1,893.2
55,11,5,1000,0.2519,0.2,806.6194
55,11,5,1000,0.2519,0.3,734.7559
55,11,5,1000,0.2519,0.4,673.9693
55,11,5,1000,0.2519,0.5,621.7458
55,11,5,1000,0.2519,0.6,576.289
55,11,5,1000,0.2519,0.7,536.2781
55,11,5,1000,0.2519,0.8,500.7187
55,11,5,1000,0.2519,0.9,468.8468
55,11,5,1000,0.2519,1.0,440.065
55,11,5,1000,0.2519,1.1,413.8993
55,11,5,1000,0.2519,1.2,389.9681
55,11,5,1000,0.2519,1.3,367.9606
55,11,5,1000,0.2519,1.4,347.6211
55,11,5,1000,0.2519,1.5,328.737
55,11,5,1000,0.2519,1.6,311.1302
55,11,5,1000,0.2519,1.7,294.65
55,11,5,1000,0.2519,1.8,279.1681
55,11,5,1000,0.2519,1.9,264.5747
55,11,5,1000,0.2519,2.0,250.7747
55,11,5,1000,0.2519,2.1,237.6859
55,11,5,1000,0.2519,2.2,225.2364
55,11,5,1000,0.2519,2.3,213.3633
55,11,5,1000,0.2519,2.4,202.0109
55,11,5,1000,0.2519,2.5,191.1301
55,11,5,1000,0.2519,2.6,180.677
55,11,5,1000,0.2519,2.7,170.6126
55,11,5,1000,0.2519,2.8,160.9017
55,11,5,1000,0.2519,2.9,151.5128
55,11,5,1000,0.2519,3.0,142.4172
55,11,5,1000,0.2519,3.1,133.5889
55,11,5,1000,0.2519,3.2,125.0043
55,11,5,1000,0.2519,3.3,116.6417
55,11,5,1000,0.2519,3.4,108.4812
55,11,5,1000,0.2519,3.5,100.5043
55,11,5,1000,0.2519,3.6,92.6942
55,11,5,1000,0.2519,3.7,85.035
55,11,5,1000,0.2519,3.8,77.5119
55,11,5,1000,0.2519,3.9,70.1111
55,11,5,1000,0.2519,4.0,62.8195
55,11,5,1000,0.2519,4.1,55.6249
55,11,5,1000,0.2519,4.2,48.5155
55,11,5,1000,0.2519,4.3,41.4801
55,11,5,1000,0.2519,4.4,34.5081
55,11,5,1000,0.2519,4.5,27.589
55,11,5,1000,0.2519,4.6,20.7129
55,11,5,1000,0.2519,4.7,13.87
55,11,5,1000,0.2519,4.8,7.0507
55,11,5,1000,0.2519,4.9,0.2458
55,11,5,1000,0.2519,5.0,-6.5542
56,12,1,1000,0.0972,0,1000
56,12,1,1000,0.0972,0.1,893.2
56,12,1,1000,0.0972,0.2,806.6194
56,12,1,1000,0.0972,0.3,734.7559
56,12,1,1000,0.0972,0.4,673.9693
56,12,1,1000,0.0972,0.5,621.7458
56,12,1,1000,0.0972,0.6,576.289
56,12,1,1000,0.0972,0.7,536.2781
56,12,1,1000,0.0972,0.8,500.7187
56,12,1,1000,0.0972,0.9,468.8468
56,12,1,1000,0.0972,1.0,440.065
56,12,1,1000,0.0972,1.1,413.8993
56,12,1,1000,0.0972,1.2,389.9681
56,12,1,1000,0.0972,1.3,367.9606
56,12,1,1000,0.0972,1.4,347.6211
56,12,1,1000,0.0972,1.5,328.737
56,12,1,1000,0.0972,1.6,311.1302
56,12,1,1000,0.0972,1.7,294.65
56,12,1,1000,0.0972,1.8,279.1681
56,12,1,1000,0.0972,1.9,264.5747
56,12,1,1000,0.0972,2.0,250.7747
56,12,1,1000,0.0972,2.1,237.6859
56,12,1,1000,0.0972,2.2,225.2364
56,12,1,1000,0.0972,2.3,213.3633
56,12,1,1000,0.0972,2.4,202.0109
56,12,1,1000,0.0972,2.5,191.1301
56,12,1,1000,0.0972,2.6,180.677
56,12,1,1000,0.0972,2.7,170.6126
56,12,1,1000,0.0972,2.8,160.9017
56,12,1,1000,0.0972,2.9,151.5128
56,12,1,1000,0.0972,3.0,142.4172
56,12,1,1000,0.0972,3.1,133.5889
56,12,1,1000,0.0972,3.2,125.0043
56,12,1,1000,0.0972,3.3,116.6417
56,12,1,1000,0.0972,3.4,108.4812
56,12,1,1000,0.0972,3.5,100.5043
56,12,1,1000,0.0972,3.6,92.6942
56,12,1,1000,0.0972,3.7,85.035
56,12,1,1000,0.0972,3.8,77.5119
56,12,1,1000,0.0972,3.9,70.1111
56,12,1,1000,0.0972,4.0,62.8195
56,12,1,1000,0.0972,4.1,55.6249
56,12,1,1000,0.0972,4.2,48.5155
56,12,1,1000,0.0972,4.3,41.4801
56,12,1,1000,0.0972,4.4,34.5081
56,12,1,1000,0.0972,4.5,27.589
56,12,1,1000,0.0972,4.6,20.7129
56,12,1,1000,0.0972,4.7,13.87
56,12,1,1000,0.0972,4.8,7.0507
56,12,1,1000,0.0972,4.9,0.2458
56,12,1,1000,0.0972,5.0,-6.5542
57,12,2,1000,0.1707,0,1000
57,12,2,1000,0.1707,0.1,893.2
57,12,2,1000,0.1707,0.2,806.6194
57,12,2,1000,0.1707,0.3,734.7559
57,12,2,1000,0.1707,0.4,673.9693
57,12,2,1000,0.1707,0.5,621.7458
57,12,2,1000,0.1707,0.6,576.289
57,12,2,1000,0.1707,0.7,536.2781
57,12,2,1000,0.1707,0.8,500.7187
57,12,2,1000,0.1707,0.9,468.8468
57,12,2,1000,0.1707,1.0,440.065
57,12,2,1000,0.1707,1.1,413.8993
57,12,2,1000,0.1707,1.2,389.9681
57,12,2,1000,0.1707,1.3,367.9606
57,12,2,1000,0.1707,1.4,347.6211
57,12,2,1000,0.1707,1.5,328.737
57,12,2,1000,0.1707,1.6,311.1302
57,12,2,1000,0.1707,1.7,294.65
57,12,2,1000,0.1707,1.8,279.1681
57,12,2,1000,0.1707,1.9,264.5747
57,12,2,1000,0.1707,2.0,250.7747
57,12,2,1000,0.1707,2.1,237.6859
57,12,2,1000,0.1707,2.2,225.2364
57,12,2,1000,0.1707,2.3,213.3633
57,12,2,1000,0.1707,2.4,202.0109
57,12,2,1000,0.1707,2.5,191.1301
57,12,2,1000,0.1707,2.6,180.677
57,12,2,1000,0.1707,2.7,170.6126
57,12,2,1000,0.1707,2.8,160.9017
57,12,2,1000,0.1707,2.9,151.5128
57,12,2,1000,0.1707,3.0,142.4172
57,12,2,1000,0.1707,3.1,133.5889
57,12,2,1000,0.1707,3.2,125.0043
57,12,2,1000,0.1707,3.3,116.6417
57,12,2,1000,0.1707,3.4,108.4812
57,12,2,1000,0.1707,3.5,100.5043
57,12,2,1000,0.1707,3.6,92.6942
57,12,2,1000,0.1707,3.7,85.035
57,12,2,1000,0.1707,3.8,77.5119
57,12,2,1000,0.1707,3.9,70.1111
57,12,2,1000,0.1707,4.0,62.8195
57,12,2,1000,0.1707,4.1,55.6249
57,12,2,1000,0.1707,4.2,48.5155
57,12,2,1000,0.1707,4.3,41.4801
57,12,2,1000,0.1707,4.4,34.5081
57,12,2,1000,0.1707,4.5,27.589
57,12,2,1000,0.1707,4.6,20.7129
57,12,2,1000,0.1707,4.7,13.87
57,12,2,1000,0.1707,4.8,7.0507
57,12,2,1000,0.1707,4.9,0.2458
57,12,2,1000,0.1707,5.0,-6.5542
58,12,3,2000,0.918,0,2000
58,12,3,2000,0.918,0.1,1793.2
58,12,3,2000,0.918,0.2,1625.6217
58,12,3,2000,0.918,0.3,1486.6894
58,12,3,2000,0.918,0.4,1369.3771
58,12,3,2000,0.918,0.5,1268.8174
58,12,3,2000,0.918,0.6,1181.5226
58,12,3,2000,0.918,0.7,1104.9228
58,12,3,2000,0.918,0.8,1037.0801
58,12,3,2000,0.918,0.9,976.5033
58,12,3,2000,0.918,1.0,922.0254
58,12,3,2000,0.918,1.1,872.7188
58,12,3,2000,0.918,1.2,827.8369
58,12,3,2000,0.918,1.3,786.7712
58,12,3,2000,0.918,1.4,749.0208
58,12,3,2000,0.918,1.5,714.1692
58,12,3,2000,0.918,1.6,681.8673
58,12,3,2000,0.918,1.7,651.8201
58,12,3,2000,0.918,1.8,623.7767
58,12,3,2000,0.918,1.9,597.5218
58,12,3,2000,0.918,2.0,572.8702
58,12,3,2000,0.918,2.1,549.6612
58,12,3,2000,0.918,2.2,527.7548
58,12,3,2000,0.918,2.3,507.0285
58,12,3,2000,0.918,2.4,487.3746
58,12,3,2000,0.918,2.5,468.6979
58,12,3,2000,0.918,2.6,450.9141
58,12,3,2000,0.918,2.7,433.9479
58,12,3,2000,0.918,2.8,417.7323
58,12,3,2000,0.918,2.9,402.2073
58,12,3,2000,0.918,3.0,387.3188
58,12,3,2000,0.918,3.1,373.018
58,12,3,2000,0.918,3.2,359.2609
58,12,3,2000,0.918,3.3,346.0075
58,12,3,2000,0.918,3.4,333.2214
58,12,3,2000,0.918,3.5,320.8696
58,12,3,2000,0.918,3.6,308.9217
58,12,3,2000,0.918,3.7,297.3501
58,12,3,2000,0.918,3.8,286.1292
58,12,3,2000,0.918,3.9,275.2357
58,12,3,2000,0.918,4.0,264.648
58,12,3,2000,0.918,4.1,254.3461
58,12,3,2000,0.918,4.2,244.3115
58,12,3,2000,0.918,4.3,234.5271
58,12,3,2000,0.918,4.4,224.9769
58,12,3,2000,0.918,4.5,215.6462
58,12,3,2000,0.918,4.6,206.521
58,12,3,2000,0.918,4.7,197.5885
58,12,3,2000,0.918,4.8,188.8364
58,12,3,2000,0.918,4.9,180.2535
58,12,3,2000,0.918,5.0,171.8289
58,12,3,2000,0.918,5.1,163.5526
58,12,3,2000,0.918,5.2,155.4152
58,12,3,2000,0.918,5.3,147.4075
58,12,3,2000,0.918,5.4,139.521
58,12,3,2000,0.918,5.5,131.7477
58,12,3,2000,0.918,5.6,124.0798
58,12,3,2000,0.918,5.7,116.5101
58,12,3,2000,0.918,5.8,109.0313
58,12,3,2000,0.918,5.9,101.6369
58,12,3,2000,0.918,6.0,94.3204
58,12,3,2000,0.918,6.1,87.0756
58,12,3,2000,0.918,6.2,79.8965
58,12,3,2000,0.918,6.3,72.7773
58,12,3,2000,0.918,6.4,65.7125
58,12,3,2000,0.918,6.5,58.6966
58,12,3,2000,0.918,6.6,51.7243
58,12,3,2000,0.918,6.7,44.7906
58,12,3,2000,0.918,6.8,37.8903
58,12,3,2000,0.918,6.9,31.0185
58,12,3,2000,0.918,7.0,24.1704
58,12,3,2000,0.918,7.1,17.3411
58,12,3,2000,0.918,7.2,10.5261
58,12,3,2000,0.918,7.3,3.7206
58,12,3,2000,0.918,7.4,-3.0801
59,12,4,2000,0.7628,0,2000
59,12,4,2000,0.7628,0.1,1793.2
59,12,4,2000,0.7628,0.2,1625.6217
59,12,4,2000,0.7628,0.3,1486.6894
59,12,4,2000,0.7628,0.4,1369.3771
59,12,4,2000,0.7628,0.5,1268.8174
59,12,4,2000,0.7628,0.6,1181.5226
59,12,4,2000,0.7628,0.7,1104.9228
59,12,4,2000,0.7628,0.8,1037.0801
59,12,4,2000,0.7628,0.9,976.5033
59,12,4,2000,0.7628,1.0,922.0254
59,12,4,2000,0.7628,1.1,872.7188
59,12,4,2000,0.7628,1.2,827.8369
59,12,4,2000,0.7628,1.3,786.7712
59,12,4,2000,0.7628,1.4,749.0208
59,12,4,2000,0.7628,1.5,714.1692
59,12,4,2000,0.7628,1.6,681.8673
59,12,4,2000,0.7628,1.7,651.8201
59,12,4,2000,0.7628,1.8,623.7767
59,12,4,2000,0.7628,1.9,597.5218
59,12,4,2000,0.7628,2.0,572.8702
59,12,4,2000,0.7628,2.1,549.6612
59,12,4,2000,0.7628,2.2,527.7548
59,12,4,2000,0.7628,2.3,507.0285
59,12,4,2000,0.7628,2.4,487.3746
59,12,4,2000,0.7628,2.5,468.6979
59,12,4,2000,0.7628,2.6,450.9141
59,12,4,2000,0.7628,2.7,433.9479
59,12,4,2000,0.7628,2.8,417.7323
59,12,4,2000,0.7628,2.9,402.2073
59,12,4,2000,0.7628,3.0,387.3188
59,12,4,2000,0.7628,3.1,373.018
59,12,4,2000,0.7628,3.2,359.2609
59,12,4,2000,0.7628,3.3,346.0075
59,12,4,2000,0.7628,3.4,333.2214
59,12,4,2000,0.7628,3.5,320.8696
59,12,4,2000,0.7628,3.6,308.9217
59,12,4,2000,0.7628,3.7,297.3501
59,12,4,2000,0.7628,3.8,286.1292
59,12,4,2000,0.7628,3.9,275.2357
59,12,4,2000,0.7628,4.0,264.648
59,12,4,2000,0.7628,4.1,254.3461
59,12,4,2000,0.7628,4.2,244.3115
59,12,4,2000,0.7628,4.3,234.5271
59,12,4,2000,0.7628,4.4,224.9769
59,12,4,2000,0.7628,4.5,215.6462
59,12,4,2000,0.7628,4.6,206.521
59,12,4,2000,0.7628,4.7,197.5885
59,12,4,2000,0.7628,4.8,188.8364
59,12,4,2000,0.7628,4.9,180.2535
59,12,4,2000,0.7628,5.0,171.8289
59,12,4,2000,0.7628,5.1,163.5526
59,12,4,2000,0.7628,5.2,155.4152
59,12,4,2000,0.7628,5.3,147.4075
59,12,4,2000,0.7628,5.4,139.521
59,12,4,2000,0.7628,5.5,131.7477
59,12,4,2000,0.7628,5.6,124.0798
59,12,4,2000,0.7628,5.7,116.5101
